ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,LocalID,Paradigm_ID
yuwaalaraay-3sg_m_s-1,,yuwaalaraay,3sg_m_s,ŋū,ŋū,,,williams-1980,,,,,24941,44
yuwaalaraay-3sg_m_o-1,,yuwaalaraay,3sg_m_o,?,?,,,williams-1980,,,,,24942,44
yuwaalaraay-3sg_m_p-1,,yuwaalaraay,3sg_m_p,ŋūŋu,ŋūŋu,,,williams-1980,,,,,24943,44
yuwaalaraay-3sg_f_a-1,,yuwaalaraay,3sg_f_a,ŋū,ŋū,,,williams-1980,,,,,24944,44
yuwaalaraay-3sg_f_s-1,,yuwaalaraay,3sg_f_s,ŋū,ŋū,,,williams-1980,,,,,24945,44
yuwaalaraay-3sg_f_o-1,,yuwaalaraay,3sg_f_o,?,?,,,williams-1980,,,,,24946,44
yuwaalaraay-3sg_f_p-1,,yuwaalaraay,3sg_f_p,ŋūŋu,ŋūŋu,,,williams-1980,,,,,24947,44
yuwaalaraay-3sg_n_a-1,,yuwaalaraay,3sg_n_a,ŋū,ŋū,,,williams-1980,,,,,24948,44
yuwaalaraay-3sg_n_s-1,,yuwaalaraay,3sg_n_s,ŋū,ŋū,,,williams-1980,,,,,24949,44
yuwaalaraay-3sg_n_o-1,,yuwaalaraay,3sg_n_o,?,?,,,williams-1980,,,,,24950,44
yuwaalaraay-3sg_n_p-1,,yuwaalaraay,3sg_n_p,ŋūŋu,ŋūŋu,,,williams-1980,,,,,24951,44
yuwaalaraay-3du_m_a-1,,yuwaalaraay,3du_m_a,?,?,,,williams-1980,,,,,24952,44
yuwaalaraay-3du_m_s-1,,yuwaalaraay,3du_m_s,gālana,gālana,,,williams-1980,,,,,24953,44
yuwaalaraay-3du_m_o-1,,yuwaalaraay,3du_m_o,gālana,gālana,,,williams-1980,,,,,24954,44
yuwaalaraay-3du_m_p-1,,yuwaalaraay,3du_m_p,gāliŋu,gāliŋu,,,williams-1980,,,,,24955,44
yuwaalaraay-3du_f_a-1,,yuwaalaraay,3du_f_a,?,?,,,williams-1980,,,,,24956,44
yuwaalaraay-3du_f_s-1,,yuwaalaraay,3du_f_s,gālana,gālana,,,williams-1980,,,,,24957,44
yuwaalaraay-3du_f_o-1,,yuwaalaraay,3du_f_o,gālana,gālana,,,williams-1980,,,,,24958,44
yuwaalaraay-3du_f_p-1,,yuwaalaraay,3du_f_p,gāliŋu,gāliŋu,,,williams-1980,,,,,24959,44
yuwaalaraay-3du_n_a-1,,yuwaalaraay,3du_n_a,?,?,,,williams-1980,,,,,24960,44
yuwaalaraay-3du_n_s-1,,yuwaalaraay,3du_n_s,gālana,gālana,,,williams-1980,,,,,24961,44
yuwaalaraay-3du_n_o-1,,yuwaalaraay,3du_n_o,gālana,gālana,,,williams-1980,,,,,24962,44
yuwaalaraay-3du_n_p-1,,yuwaalaraay,3du_n_p,gāliŋu,gāliŋu,,,williams-1980,,,,,24963,44
yuwaalaraay-3pl_m_a-1,,yuwaalaraay,3pl_m_a,ganugu,ganugu,,,williams-1980,,,,,24964,44
yuwaalaraay-3pl_m_s-1,,yuwaalaraay,3pl_m_s,ganuŋa,ganuŋa,,,williams-1980,,,,,24965,44
yuwaalaraay-3pl_m_o-1,,yuwaalaraay,3pl_m_o,ganuŋa,ganuŋa,,,williams-1980,,,,,24966,44
yuwaalaraay-3pl_m_p-1,,yuwaalaraay,3pl_m_p,ganuŋu,ganuŋu,,,williams-1980,,,,,24967,44
yuwaalaraay-3pl_f_a-1,,yuwaalaraay,3pl_f_a,ganugu,ganugu,,,williams-1980,,,,,24968,44
yuwaalaraay-3pl_f_s-1,,yuwaalaraay,3pl_f_s,ganuŋa,ganuŋa,,,williams-1980,,,,,24969,44
yuwaalaraay-3pl_f_o-1,,yuwaalaraay,3pl_f_o,ganuŋa,ganuŋa,,,williams-1980,,,,,24970,44
yuwaalaraay-3pl_f_p-1,,yuwaalaraay,3pl_f_p,ganuŋu,ganuŋu,,,williams-1980,,,,,24971,44
yuwaalaraay-3pl_n_a-1,,yuwaalaraay,3pl_n_a,ganugu,ganugu,,,williams-1980,,,,,24972,44
yuwaalaraay-3pl_n_s-1,,yuwaalaraay,3pl_n_s,ganuŋa,ganuŋa,,,williams-1980,,,,,24973,44
yuwaalaraay-3pl_n_o-1,,yuwaalaraay,3pl_n_o,ganuŋa,ganuŋa,,,williams-1980,,,,,24974,44
yuwaalaraay-3pl_n_p-1,,yuwaalaraay,3pl_n_p,ganuŋu,ganuŋu,,,williams-1980,,,,,24975,44
jaru-1sg_a-1,,jaru,1sg_a,ŋad̡uŋgu,ŋad̡uŋgu,,,tsunoda-1981,,,,,24976,45
jaru-1sg_s-1,,jaru,1sg_s,ŋad̡u,ŋad̡u,,,tsunoda-1981,,,,,24977,45
jaru-1sg_o-1,,jaru,1sg_o,ŋad̡u,ŋad̡u,,,tsunoda-1981,,,,,24978,45
jaru-1sg_p-1,,jaru,1sg_p,ŋaniŋa,ŋaniŋa,,,tsunoda-1981,,,,,24979,45
jaru-1du_a-1,,jaru,1du_a,ŋad̡aralu,ŋad̡aralu,,,tsunoda-1981,,,,,24980,45
jaru-1du_s-1,,jaru,1du_s,ŋad̡ara,ŋad̡ara,,,tsunoda-1981,,,,,24981,45
jaru-1du_o-1,,jaru,1du_o,ŋad̡ara,ŋad̡ara,,,tsunoda-1981,,,,,24982,45
jaru-1du_p-1,,jaru,1du_p,ŋad̡araŋa,ŋad̡araŋa,,,tsunoda-1981,,,,,24983,45
jaru-1pl_a-1,,jaru,1pl_a,ŋanambalu,ŋanambalu,,,tsunoda-1981,,,,,24984,45
jaru-1pl_s-1,,jaru,1pl_s,ŋaninba,ŋaninba,,,tsunoda-1981,,,,,24985,45
jaru-1pl_o-1,,jaru,1pl_o,ŋaninba,ŋaninba,,,tsunoda-1981,,,,,24986,45
jaru-1pl_p-1,,jaru,1pl_p,ŋanimbaŋa,ŋanimbaŋa,,,tsunoda-1981,,,,,24987,45
jaru-12du_a-1,,jaru,12du_a,ŋaliŋgu,ŋaliŋgu,,,tsunoda-1981,,,,,24988,45
jaru-12du_s-1,,jaru,12du_s,ŋali,ŋali,,,tsunoda-1981,,,,,24989,45
jaru-12du_o-1,,jaru,12du_o,ŋali,ŋali,,,tsunoda-1981,,,,,24990,45
jaru-12du_p-1,,jaru,12du_p,ŋaliŋa,ŋaliŋa,,,tsunoda-1981,,,,,24991,45
jaru-12pl_a-1,,jaru,12pl_a,ŋalibalu,ŋalibalu,,,tsunoda-1981,,,,,24992,45
jaru-12pl_s-1,,jaru,12pl_s,ŋaliba,ŋaliba,,,tsunoda-1981,,,,,24993,45
jaru-12pl_o-1,,jaru,12pl_o,ŋaliba,ŋaliba,,,tsunoda-1981,,,,,24994,45
jaru-12pl_p-1,,jaru,12pl_p,ŋalibaŋa,ŋalibaŋa,,,tsunoda-1981,,,,,24995,45
jaru-2sg_a-1,,jaru,2sg_a,ñundugu,ñundugu,,,tsunoda-1981,,,,,24996,45
jaru-2sg_s-1,,jaru,2sg_s,ñundu,ñundu,,,tsunoda-1981,,,,,24997,45
jaru-2sg_o-1,,jaru,2sg_o,ñundu,ñundu,,,tsunoda-1981,,,,,24998,45
jaru-2sg_p-1,,jaru,2sg_p,ñunuŋu,ñunuŋu,,,tsunoda-1981,,,,,24999,45
jaru-2du_a-1,,jaru,2du_a,ñunbulalu,ñunbulalu,,,tsunoda-1981,,,,,25000,45
jaru-2du_s-1,,jaru,2du_s,ñunbula,ñunbula,,,tsunoda-1981,,,,,25001,45
jaru-2du_o-1,,jaru,2du_o,ñunbula,ñunbula,,,tsunoda-1981,,,,,25002,45
jaru-2du_p-1,,jaru,2du_p,ñunbulaŋa,ñunbulaŋa,,,tsunoda-1981,,,,,25003,45
jaru-2pl_a-1,,jaru,2pl_a,ñuraalu,ñuraalu,,,tsunoda-1981,,,,,25004,45
jaru-2pl_s-1,,jaru,2pl_s,ñuraa,ñuraa,,,tsunoda-1981,,,,,25005,45
jaru-2pl_o-1,,jaru,2pl_o,ñuraa,ñuraa,,,tsunoda-1981,,,,,25006,45
jaru-2pl_p-1,,jaru,2pl_p,ñuraaŋa,ñuraaŋa,,,tsunoda-1981,,,,,25007,45
jaru-3sg_m_a-1,,jaru,3sg_m_a,ñandugu,ñandugu,,,tsunoda-1981,,,,,25008,45
jaru-3sg_m_s-1,,jaru,3sg_m_s,ñandu,ñandu,,,tsunoda-1981,,,,,25009,45
jaru-3sg_m_o-1,,jaru,3sg_m_o,ñanuŋa,ñanuŋa,,,tsunoda-1981,,,,,25010,45
jaru-3sg_m_p-1,,jaru,3sg_m_p,ñunbulaŋa,ñunbulaŋa,,,tsunoda-1981,,,,,25011,45
jaru-3sg_f_a-1,,jaru,3sg_f_a,ñandugu,ñandugu,,,tsunoda-1981,,,,,25012,45
jaru-3sg_f_s-1,,jaru,3sg_f_s,ñandu,ñandu,,,tsunoda-1981,,,,,25013,45
jaru-3sg_f_o-1,,jaru,3sg_f_o,ñandu,ñandu,,,tsunoda-1981,,,,,25014,45
jaru-3sg_f_p-1,,jaru,3sg_f_p,ñandugu,ñandugu,,,tsunoda-1981,,,,,25015,45
jaru-3sg_n_a-1,,jaru,3sg_n_a,ñandugu,ñandugu,,,tsunoda-1981,,,,,25016,45
jaru-3sg_n_s-1,,jaru,3sg_n_s,ñandu,ñandu,,,tsunoda-1981,,,,,25017,45
jaru-3sg_n_o-1,,jaru,3sg_n_o,ñanuŋa,ñanuŋa,,,tsunoda-1981,,,,,25018,45
jaru-3sg_n_p-1,,jaru,3sg_n_p,ñandugu,ñandugu,,,tsunoda-1981,,,,,25019,45
jaru-3du_m_a-1,,jaru,3du_m_a,ñanbulalu,ñanbulalu,,,tsunoda-1981,,,,,25020,45
jaru-3du_m_s-1,,jaru,3du_m_s,ñanbula,ñanbula,,,tsunoda-1981,,,,,25021,45
jaru-3du_m_o-1,,jaru,3du_m_o,ñanbula,ñanbula,,,tsunoda-1981,,,,,25022,45
jaru-3du_m_p-1,,jaru,3du_m_p,ñanbulalu,ñanbulalu,,,tsunoda-1981,,,,,25023,45
jaru-3du_f_a-1,,jaru,3du_f_a,ñanbulalu,ñanbulalu,,,tsunoda-1981,,,,,25024,45
jaru-3du_f_s-1,,jaru,3du_f_s,ñanbula,ñanbula,,,tsunoda-1981,,,,,25025,45
jaru-3du_f_o-1,,jaru,3du_f_o,ñanbula,ñanbula,,,tsunoda-1981,,,,,25026,45
jaru-3du_f_p-1,,jaru,3du_f_p,ñanbulalu,ñanbulalu,,,tsunoda-1981,,,,,25027,45
jaru-3du_n_a-1,,jaru,3du_n_a,ñanbulalu,ñanbulalu,,,tsunoda-1981,,,,,25028,45
jaru-3du_n_s-1,,jaru,3du_n_s,ñanbula,ñanbula,,,tsunoda-1981,,,,,25029,45
jaru-3du_n_o-1,,jaru,3du_n_o,ñanbula,ñanbula,,,tsunoda-1981,,,,,25030,45
jaru-3du_n_p-1,,jaru,3du_n_p,ñanbulalu,ñanbulalu,,,tsunoda-1981,,,,,25031,45
jaru-3pl_m_a-1,,jaru,3pl_m_a,ñandugu,ñandugu,,,tsunoda-1981,,,,,25032,45
jaru-3pl_m_s-1,,jaru,3pl_m_s,ñandu,ñandu,,,tsunoda-1981,,,,,25033,45
jaru-3pl_m_o-1,,jaru,3pl_m_o,ñandu,ñandu,,,tsunoda-1981,,,,,25034,45
jaru-3pl_m_p-1,,jaru,3pl_m_p,ñandugu,ñandugu,,,tsunoda-1981,,,,,25035,45
jaru-3pl_f_a-1,,jaru,3pl_f_a,ñandugu,ñandugu,,,tsunoda-1981,,,,,25036,45
jaru-3pl_f_s-1,,jaru,3pl_f_s,ñandu,ñandu,,,tsunoda-1981,,,,,25037,45
jaru-3pl_f_o-1,,jaru,3pl_f_o,ñandu,ñandu,,,tsunoda-1981,,,,,25038,45
jaru-3pl_f_p-1,,jaru,3pl_f_p,ñandugu,ñandugu,,,tsunoda-1981,,,,,25039,45
jaru-3pl_n_a-1,,jaru,3pl_n_a,ñandugu,ñandugu,,,tsunoda-1981,,,,,25040,45
jaru-3pl_n_s-1,,jaru,3pl_n_s,ñandu,ñandu,,,tsunoda-1981,,,,,25041,45
jaru-3pl_n_o-1,,jaru,3pl_n_o,ñandu,ñandu,,,tsunoda-1981,,,,,25042,45
jaru-3pl_n_p-1,,jaru,3pl_n_p,ñandugu,ñandugu,,,tsunoda-1981,,,,,25043,45
tyeraity-1sg_a-1,,tyeraity,1sg_a,ŋa,ŋa,,,breen-1990,,,,,25044,46
tyeraity-1sg_s-1,,tyeraity,1sg_s,ŋa,ŋa,,,breen-1990,,,,,25045,46
tyeraity-1sg_o-1,,tyeraity,1sg_o,-ařinñ,-ařinñ,,,breen-1990,,,,,25046,46
tyeraity-1sg_p-1,,tyeraity,1sg_p,ŋa,ŋa,,,breen-1990,,,,,25047,46
tyeraity-1du_a-1,,tyeraity,1du_a,ewurkunuŋ,ewurkunuŋ,,,breen-1990,,,,,25048,46
tyeraity-1du_s-1,,tyeraity,1du_s,ewurkunuŋ,ewurkunuŋ,,,breen-1990,,,,,25049,46
tyeraity-1du_o-1,,tyeraity,1du_o,-awurukunuŋ,-awurukunuŋ,,,breen-1990,,,,,25050,46
tyeraity-1du_p-1,,tyeraity,1du_p,ewurkunuŋ,ewurkunuŋ,,,breen-1990,,,,,25051,46
tyeraity-1pl_a-1,,tyeraity,1pl_a,ewur,ewur,,,breen-1990,,,,,25052,46
tyeraity-1pl_s-1,,tyeraity,1pl_s,ewur,ewur,,,breen-1990,,,,,25053,46
tyeraity-1pl_o-1,,tyeraity,1pl_o,-awuru,-awuru,,,breen-1990,,,,,25054,46
tyeraity-1pl_p-1,,tyeraity,1pl_p,ewur,ewur,,,breen-1990,,,,,25055,46
tyeraity-12du_a-1,,tyeraity,12du_a,yiŋku,yiŋku,,,breen-1990,,,,,25056,46
tyeraity-12du_s-1,,tyeraity,12du_s,yiŋku,yiŋku,,,breen-1990,,,,,25057,46
tyeraity-12du_o-1,,tyeraity,12du_o,-nuŋku,-nuŋku,,,breen-1990,,,,,25058,46
tyeraity-12du_p-1,,tyeraity,12du_p,yiŋku,yiŋku,,,breen-1990,,,,,25059,46
tyeraity-12pl_a-1,,tyeraity,12pl_a,erkuř,erkuř,,,breen-1990,,,,,25060,46
tyeraity-12pl_s-1,,tyeraity,12pl_s,erkuř,erkuř,,,breen-1990,,,,,25061,46
tyeraity-12pl_o-1,,tyeraity,12pl_o,-arkuru,-arkuru,,,breen-1990,,,,,25062,46
tyeraity-12pl_p-1,,tyeraity,12pl_p,erkuř,erkuř,,,breen-1990,,,,,25063,46
tyeraity-2sg_a-1,,tyeraity,2sg_a,niñ,niñ,,,breen-1990,,,,,25064,46
tyeraity-2sg_s-1,,tyeraity,2sg_s,niñ,niñ,,,breen-1990,,,,,25065,46
tyeraity-2sg_o-1,,tyeraity,2sg_o,-ninʈu,-ninʈu,,,breen-1990,,,,,25066,46
tyeraity-2sg_p-1,,tyeraity,2sg_p,niñ,niñ,,,breen-1990,,,,,25067,46
tyeraity-2du_a-1,,tyeraity,2du_a,nuŋkurkunuŋ,nuŋkurkunuŋ,,,breen-1990,,,,,25068,46
tyeraity-2du_s-1,,tyeraity,2du_s,nuŋkurkunuŋ,nuŋkurkunuŋ,,,breen-1990,,,,,25069,46
tyeraity-2du_o-1,,tyeraity,2du_o,-nuŋkurukunuŋ,-nuŋkurukunuŋ,,,breen-1990,,,,,25070,46
tyeraity-2du_p-1,,tyeraity,2du_p,nuŋkurkunuŋ,nuŋkurkunuŋ,,,breen-1990,,,,,25071,46
tyeraity-2pl_a-1,,tyeraity,2pl_a,nuŋkur,nuŋkur,,,breen-1990,,,,,25072,46
tyeraity-2pl_s-1,,tyeraity,2pl_s,nuŋkur,nuŋkur,,,breen-1990,,,,,25073,46
tyeraity-2pl_o-1,,tyeraity,2pl_o,-nuŋkuru,-nuŋkuru,,,breen-1990,,,,,25074,46
tyeraity-2pl_p-1,,tyeraity,2pl_p,nuŋkurnuŋkur,nuŋkurnuŋkur,,,breen-1990,,,,,25075,46
tyeraity-3sg_m_a-1,,tyeraity,3sg_m_a,yöntön,yöntön,,,breen-1990,,,,,25076,46
tyeraity-3sg_m_s-1,,tyeraity,3sg_m_s,yöntön,yöntön,,,breen-1990,,,,,25077,46
tyeraity-3sg_m_o-1,,tyeraity,3sg_m_o,-nö,-nö,,,breen-1990,,,,,25078,46
tyeraity-3sg_m_p-1,,tyeraity,3sg_m_p,yöntön,yöntön,,,breen-1990,,,,,25079,46
tyeraity-3sg_f_a-1,,tyeraity,3sg_f_a,nöntön,nöntön,,,breen-1990,,,,,25080,46
tyeraity-3sg_f_s-1,,tyeraity,3sg_f_s,nöntön,nöntön,,,breen-1990,,,,,25081,46
tyeraity-3sg_f_o-1,,tyeraity,3sg_f_o,-ŋiyu,-ŋiyu,,,breen-1990,,,,,25082,46
tyeraity-3sg_f_p-1,,tyeraity,3sg_f_p,nöntön,nöntön,,,breen-1990,,,,,25083,46
tyeraity-3sg_n_a-1,,tyeraity,3sg_n_a,yöntön,yöntön,,,breen-1990,,,,,25084,46
tyeraity-3sg_n_s-1,,tyeraity,3sg_n_s,yöntön,yöntön,,,breen-1990,,,,,25085,46
tyeraity-3sg_n_o-1,,tyeraity,3sg_n_o,-nö,-nö,,,breen-1990,,,,,25086,46
tyeraity-3sg_n_p-1,,tyeraity,3sg_n_p,yöntön,yöntön,,,breen-1990,,,,,25087,46
tyeraity-3du_m_a-1,,tyeraity,3du_m_a,wuruntunkunuŋ,wuruntunkunuŋ,,,breen-1990,,,,,25088,46
tyeraity-3du_m_s-1,,tyeraity,3du_m_s,wuruntunkunuŋ,wuruntunkunuŋ,,,breen-1990,,,,,25089,46
tyeraity-3du_m_o-1,,tyeraity,3du_m_o,-wörökunuŋ,-wörökunuŋ,,,breen-1990,,,,,25090,46
tyeraity-3du_m_p-1,,tyeraity,3du_m_p,wuruntunkunuŋ,wuruntunkunuŋ,,,breen-1990,,,,,25091,46
tyeraity-3du_f_a-1,,tyeraity,3du_f_a,wuruntunkunuŋ,wuruntunkunuŋ,,,breen-1990,,,,,25092,46
tyeraity-3du_f_s-1,,tyeraity,3du_f_s,wuruntunkunuŋ,wuruntunkunuŋ,,,breen-1990,,,,,25093,46
tyeraity-3du_f_o-1,,tyeraity,3du_f_o,-wörökunuŋ,-wörökunuŋ,,,breen-1990,,,,,25094,46
tyeraity-3du_f_p-1,,tyeraity,3du_f_p,wuruntunkunuŋ,wuruntunkunuŋ,,,breen-1990,,,,,25095,46
tyeraity-3du_n_a-1,,tyeraity,3du_n_a,wuruntunkunuŋ,wuruntunkunuŋ,,,breen-1990,,,,,25096,46
tyeraity-3du_n_s-1,,tyeraity,3du_n_s,wuruntunkunuŋ,wuruntunkunuŋ,,,breen-1990,,,,,25097,46
tyeraity-3du_n_o-1,,tyeraity,3du_n_o,-wörökunuŋ,-wörökunuŋ,,,breen-1990,,,,,25098,46
tyeraity-3du_n_p-1,,tyeraity,3du_n_p,wuruntunkunuŋ,wuruntunkunuŋ,,,breen-1990,,,,,25099,46
tyeraity-3pl_m_a-1,,tyeraity,3pl_m_a,wuruntun,wuruntun,,,breen-1990,,,,,25100,46
tyeraity-3pl_m_s-1,,tyeraity,3pl_m_s,wuruntun,wuruntun,,,breen-1990,,,,,25101,46
tyeraity-3pl_m_o-1,,tyeraity,3pl_m_o,-wörö,-wörö,,,breen-1990,,,,,25102,46
tyeraity-3pl_m_p-1,,tyeraity,3pl_m_p,wuruntun,wuruntun,,,breen-1990,,,,,25103,46
tyeraity-3pl_f_a-1,,tyeraity,3pl_f_a,wuruntun,wuruntun,,,breen-1990,,,,,25104,46
tyeraity-3pl_f_s-1,,tyeraity,3pl_f_s,wuruntun,wuruntun,,,breen-1990,,,,,25105,46
tyeraity-3pl_f_o-1,,tyeraity,3pl_f_o,-wörö,-wörö,,,breen-1990,,,,,25106,46
tyeraity-3pl_f_p-1,,tyeraity,3pl_f_p,wuruntun,wuruntun,,,breen-1990,,,,,25107,46
tyeraity-3pl_n_a-1,,tyeraity,3pl_n_a,wuruntun,wuruntun,,,breen-1990,,,,,25108,46
tyeraity-3pl_n_s-1,,tyeraity,3pl_n_s,wuruntun,wuruntun,,,breen-1990,,,,,25109,46
tyeraity-3pl_n_o-1,,tyeraity,3pl_n_o,-wörö,-wörö,,,breen-1990,,,,,25110,46
tyeraity-3pl_n_p-1,,tyeraity,3pl_n_p,wuruntun,wuruntun,,,breen-1990,,,,,25111,46
mara-1sg_a-1,,mara,1sg_a,ŋinara,ŋinara,,,heath-1981,,,,,25112,47
mara-1sg_s-1,,mara,1sg_s,ŋinara,ŋinara,,,heath-1981,,,,,25113,47
mara-1sg_o-1,,mara,1sg_o,ŋinara,ŋinara,,,heath-1981,,,,,25114,47
mara-1sg_p-1,,mara,1sg_p,ŋina,ŋina,,,heath-1981,,,,,25115,47
mara-1du_a-1,,mara,1du_a,ṇiriña,ṇiriña,,,heath-1981,,,,,25116,47
mara-1du_s-1,,mara,1du_s,ṇiriña,ṇiriña,,,heath-1981,,,,,25117,47
mara-1du_o-1,,mara,1du_o,ṇiriña,ṇiriña,,,heath-1981,,,,,25118,47
mara-1du_p-1,,mara,1du_p,niryi,niryi,,,heath-1981,,,,,25119,47
mara-1pl_a-1,,mara,1pl_a,ṇirwiña,ṇirwiña,,,heath-1981,,,,,25120,47
mara-1pl_s-1,,mara,1pl_s,ṇirwiña,ṇirwiña,,,heath-1981,,,,,25121,47
mara-1pl_o-1,,mara,1pl_o,ṇirwiña,ṇirwiña,,,heath-1981,,,,,25122,47
mara-1pl_p-1,,mara,1pl_p,nirwi,nirwi,,,heath-1981,,,,,25123,47
mara-12du_a-1,,mara,12du_a,ṇagara,ṇagara,,,heath-1981,,,,,25124,47
mara-12du_s-1,,mara,12du_s,ṇagara,ṇagara,,,heath-1981,,,,,25125,47
mara-12du_o-1,,mara,12du_o,ṇagara,ṇagara,,,heath-1981,,,,,25126,47
mara-12du_p-1,,mara,12du_p,naga,naga,,,heath-1981,,,,,25127,47
mara-12pl_a-1,,mara,12pl_a,ṇarwuña,ṇarwuña,,,heath-1981,,,,,25128,47
mara-12pl_s-1,,mara,12pl_s,ṇarwuña,ṇarwuña,,,heath-1981,,,,,25129,47
mara-12pl_o-1,,mara,12pl_o,ṇarwuña,ṇarwuña,,,heath-1981,,,,,25130,47
mara-12pl_p-1,,mara,12pl_p,narwu,narwu,,,heath-1981,,,,,25131,47
mara-2sg_a-1,,mara,2sg_a,ṇiyara,ṇiyara,,,heath-1981,,,,,25132,47
mara-2sg_s-1,,mara,2sg_s,ṇiyara,ṇiyara,,,heath-1981,,,,,25133,47
mara-2sg_o-1,,mara,2sg_o,ṇiyara,ṇiyara,,,heath-1981,,,,,25134,47
mara-2sg_p-1,,mara,2sg_p,niya,niya,,,heath-1981,,,,,25135,47
mara-2du_a-1,,mara,2du_a,ṇuruña,ṇuruña,,,heath-1981,,,,,25136,47
mara-2du_s-1,,mara,2du_s,ṇuruña,ṇuruña,,,heath-1981,,,,,25137,47
mara-2du_o-1,,mara,2du_o,ṇuruña,ṇuruña,,,heath-1981,,,,,25138,47
mara-2du_p-1,,mara,2du_p,nuryi,nuryi,,,heath-1981,,,,,25139,47
mara-2pl_a-1,,mara,2pl_a,ṇurwuña,ṇurwuña,,,heath-1981,,,,,25140,47
mara-2pl_s-1,,mara,2pl_s,ṇurwuña,ṇurwuña,,,heath-1981,,,,,25141,47
mara-2pl_o-1,,mara,2pl_o,ṇurwuña,ṇurwuña,,,heath-1981,,,,,25142,47
mara-2pl_p-1,,mara,2pl_p,nurwu,nurwu,,,heath-1981,,,,,25143,47
mara-3sg_m_a-1,,mara,3sg_m_a,ṇaŋgayi,ṇaŋgayi,,,heath-1981,,,,,25144,47
mara-3sg_m_s-1,,mara,3sg_m_s,ṇaŋgayi,ṇaŋgayi,,,heath-1981,,,,,25145,47
mara-3sg_m_o-1,,mara,3sg_m_o,ṇaŋgayi,ṇaŋgayi,,,heath-1981,,,,,25146,47
mara-3sg_m_p-1,,mara,3sg_m_p,jawuru,jawuru,,,heath-1981,,,,,25147,47
mara-3sg_f_a-1,,mara,3sg_f_a,ŋayi,ŋayi,,,heath-1981,,,,,25148,47
mara-3sg_f_s-1,,mara,3sg_f_s,ŋayi,ŋayi,,,heath-1981,,,,,25149,47
mara-3sg_f_o-1,,mara,3sg_f_o,ŋayi,ŋayi,,,heath-1981,,,,,25150,47
mara-3sg_f_p-1,,mara,3sg_f_p,jawuru,jawuru,,,heath-1981,,,,,25151,47
mara-3sg_n_a-1,,mara,3sg_n_a,ŋayi,ŋayi,,"ṇaŋgayi is masculine, ŋayi is feminine and n-ga-yi is neuter.",heath-1981,,,,,25152,47
mara-3sg_n_s-1,,mara,3sg_n_s,ŋayi,ŋayi,,"ṇaŋgayi is masculine, ŋayi is feminine and n-ga-yi is neuter.",heath-1981,,,,,25153,47
mara-3sg_n_o-1,,mara,3sg_n_o,ŋayi,ŋayi,,"ṇaŋgayi is masculine, ŋayi is feminine and n-ga-yi is neuter.",heath-1981,,,,,25154,47
mara-3sg_n_p-1,,mara,3sg_n_p,jawuru,jawuru,,,heath-1981,,,,,25155,47
mara-3du_m_a-1,,mara,3du_m_a,wuruyi,wuruyi,,,heath-1981,,,,,25156,47
mara-3du_m_s-1,,mara,3du_m_s,wuruyi,wuruyi,,,heath-1981,,,,,25157,47
mara-3du_m_o-1,,mara,3du_m_o,wuruyi,wuruyi,,,heath-1981,,,,,25158,47
mara-3du_m_p-1,,mara,3du_m_p,biriwu,biriwu,,,heath-1981,,,,,25159,47
mara-3du_f_a-1,,mara,3du_f_a,wuruyi,wuruyi,,,heath-1981,,,,,25160,47
mara-3du_f_s-1,,mara,3du_f_s,wuruyi,wuruyi,,,heath-1981,,,,,25161,47
mara-3du_f_o-1,,mara,3du_f_o,wuruyi,wuruyi,,,heath-1981,,,,,25162,47
mara-3du_f_p-1,,mara,3du_f_p,biriwu,biriwu,,,heath-1981,,,,,25163,47
mara-3du_n_a-1,,mara,3du_n_a,wuruyi,wuruyi,,,heath-1981,,,,,25164,47
mara-3du_n_s-1,,mara,3du_n_s,wuruyi,wuruyi,,,heath-1981,,,,,25165,47
mara-3du_n_o-1,,mara,3du_n_o,wuruyi,wuruyi,,,heath-1981,,,,,25166,47
mara-3du_n_p-1,,mara,3du_n_p,biriwu,biriwu,,,heath-1981,,,,,25167,47
mara-3pl_m_a-1,,mara,3pl_m_a,wuluyi,wuluyi,,,heath-1981,,,,,25168,47
mara-3pl_m_s-1,,mara,3pl_m_s,wuluyi,wuluyi,,,heath-1981,,,,,25169,47
mara-3pl_m_o-1,,mara,3pl_m_o,wuluyi,wuluyi,,,heath-1981,,,,,25170,47
mara-3pl_m_p-1,,mara,3pl_m_p,biliwu,biliwu,,,heath-1981,,,,,25171,47
mara-3pl_f_a-1,,mara,3pl_f_a,wuluyi,wuluyi,,,heath-1981,,,,,25172,47
mara-3pl_f_s-1,,mara,3pl_f_s,wuluyi,wuluyi,,,heath-1981,,,,,25173,47
mara-3pl_f_o-1,,mara,3pl_f_o,wuluyi,wuluyi,,,heath-1981,,,,,25174,47
mara-3pl_f_p-1,,mara,3pl_f_p,biliwu,biliwu,,,heath-1981,,,,,25175,47
mara-3pl_n_a-1,,mara,3pl_n_a,wuluyi,wuluyi,,,heath-1981,,,,,25176,47
mara-3pl_n_s-1,,mara,3pl_n_s,wuluyi,wuluyi,,,heath-1981,,,,,25177,47
mara-3pl_n_o-1,,mara,3pl_n_o,wuluyi,wuluyi,,,heath-1981,,,,,25178,47
